D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_46_253.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_46_253.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_46_253.jpg, -0.4564164, 1, 0, 24.17377
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_46_357.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_46_357.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_46_357.jpg, -0.1588273, 1, 0, 25.12564
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_46_457.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_46_457.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_46_457.jpg, 0, 1, 0, 26.25648
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_46_557.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_46_557.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_46_557.jpg, 0, 1, 0, 27.19829
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_46_658.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_46_658.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_46_658.jpg, 0, 1, 0, 28.13235
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_47_518.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_47_518.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_47_518.jpg, 0, 0, 0, 27.40158
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_47_617.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_47_617.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_47_617.jpg, 0, 0, 0, 27.12645
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_47_719.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_47_719.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_47_719.jpg, 0, 0, 0, 26.85408
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_47_821.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_47_821.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_47_821.jpg, 0, 0, 0, 26.58445
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_47_924.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_47_924.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_47_924.jpg, -0.0820221, 0, 0, 26.26269
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_026.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_026.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_026.jpg, -0.378741, 0, 0, 25.91558
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_128.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_128.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_128.jpg, -0.3938107, 0, 0, 25.50027
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_229.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_229.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_229.jpg, -0.1005975, 0, 0, 25.24835
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_331.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_331.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_331.jpg, 0, 0.2838489, 0, 25.13046
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_435.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_435.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_435.jpg, 0, 0.5816191, 0, 25.38982
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_537.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_537.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_537.jpg, 0, 0.880599, 0, 26.01289
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_640.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_640.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_640.jpg, 0, 1, 0, 26.93518
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_740.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_740.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_740.jpg, 0, 1, 0, 27.87256
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_840.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_840.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_840.jpg, 0, 1, 0, 28.80057
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_48_944.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_48_944.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_48_944.jpg, 0, 1, 0, 29.90174
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_044.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_044.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_044.jpg, 0, 1, 0, 30.19039
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_146.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_146.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_146.jpg, 0, 1, 0, 30.1903
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_247.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_247.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_247.jpg, 0, 1, 0, 30.19032
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_347.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_347.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_347.jpg, 0, 1, 0, 30.19024
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_450.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_450.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_450.jpg, -0.2463462, 0.716021, 0, 30.11235
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_550.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_550.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_550.jpg, -0.3091527, 0.4134203, 0, 30.04349
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_654.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_654.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_654.jpg, -0.008585061, 0.1128526, 0, 29.96893
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_756.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_756.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_756.jpg, 0, 0, 0, 29.68768
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_858.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_858.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_858.jpg, 0, 0, 0, 29.38906
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_49_959.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_49_959.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_49_959.jpg, 0, 0.2908611, 0, 29.2493
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_062.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_062.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_062.jpg, 0, 0.6435572, 0, 29.56787
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_165.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_165.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_165.jpg, 0, 0.9507571, 0, 30.16189
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_267.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_267.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_267.jpg, 0, 1, 0, 30.19011
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_369.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_369.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_369.jpg, 0, 1, 0, 30.19027
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_469.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_469.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_469.jpg, 0, 1, 0, 30.1903
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_572.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_572.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_572.jpg, 0, 1, 0, 30.19028
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_676.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_676.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_676.jpg, 0, 0.8995897, 0, 30.17618
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_779.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_779.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_779.jpg, -0.2983899, 0.5898498, 0, 30.07856
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_880.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_880.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_880.jpg, -0.1726494, 0.2978607, 0, 30.02319
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_50_982.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_50_982.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_50_982.jpg, 0, 5.704258E-05, 0, 29.87142
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_082.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_082.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_082.jpg, 0, 0, 0, 29.56718
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_185.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_185.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_185.jpg, -0.1227303, 0, 0, 29.20767
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_288.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_288.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_288.jpg, -0.4195186, 0, 0, 28.81178
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_390.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_390.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_390.jpg, -0.2541657, 0, 0, 28.43043
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_491.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_491.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_491.jpg, 0, 0, 0, 28.14301
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_594.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_594.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_594.jpg, 0, 0, 0, 27.85449
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_697.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_697.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_697.jpg, 0, 0, 0, 27.574
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_797.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_797.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_797.jpg, 0, 0.272139, 0, 27.43876
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_51_901.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_51_901.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_51_901.jpg, 0, 0.569694, 0, 27.67089
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_004.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_004.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_004.jpg, 0, 0.9332793, 0, 28.41891
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_105.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_105.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_105.jpg, 0, 1, 0, 29.331
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_205.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_205.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_205.jpg, 0, 1, 0, 30.18565
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_308.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_308.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_308.jpg, 0, 1, 0, 30.19031
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_412.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_412.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_412.jpg, -0.0699948, 1, 0, 30.18912
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_513.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_513.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_513.jpg, -0.3759957, 1, 0, 30.15788
D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\center_2021_09_29_16_29_52_614.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\left_2021_09_29_16_29_52_614.jpg, D:\Programming\Udemy Self-Driving Car\simulator-windows-64\Data\IMG\right_2021_09_29_16_29_52_614.jpg, -0.1259094, 1, 0, 30.19147
